"GENE","EVENT","COORD","deltapsi","Pdiff","Fstat","FDR"
"Slc25a3","MmuEX0042889","chr10:91121922-91122043",-0.847825308748156,1,37.1878970106923,0
"Lmo7","MmuEX0026627","chr14:101886937-101887656",0.838038030941583,1,11.2364703388244,0
"Flnc","MmuEX0019346","chr6:29452799-29452897",-0.831360996400854,1,13.7709052393216,0
"Pdlim3","MmuEX0034278","chr8:45909019-45909086",0.818173915537709,1,17.8144173420113,0
"Slc25a3","MmuEX0042888","chr10:91122207-91122331",0.812789220502743,1,43.4652562857802,0
"Tpm1","MmuEX0048596","chr9:67029664-67029742",0.810129444157306,1,50.3790704670107,0
"Lrrfip2","MmuEX0027140","chr9:111213813-111213914",0.805542562334352,1,10.3105323024696,0
"Pdlim3","MmuEX0034277","chr8:45908469-45908656",-0.796711800907884,1,23.662913533772,0
"Bin1","MmuEX0007973","chr18:32423242-32423286",0.788949975646882,1,51.1673602666249,0
"Myo18a","MmuEX0030453","chr11:77809806-77809858",0.762199246321686,1,9.44155746977419,0
"Myo18a","MmuEX0030454","chr11:77812009-77812191",0.76148123443437,1,10.3939167767512,0
"Fxr1","MmuEX0019782","chr3:34064974-34065054",0.759867944482877,1,14.5844390070752,0
"Myo18a","MmuEX0030449","chr11:77815856-77815891",0.732939340707605,0.998666666666667,7.00141046801772,0
"Pdlim3","MmuEX0034279","chr8:45913697-45913960",0.717854975303331,1,23.3429199432765,0
"Lrrfip1","MmuEX0027117","chr1:91076944-91076991",0.706250573708637,1,11.0729900580052,0
"Rapgef1","MmuEX0038772","chr2:29719593-29719850",0.697419986380782,1,15.0115164338411,0
"Ank1","MmuEX0004885","chr8:23141596-23141720",0.694171695163237,0.986,10.2153445771326,0
"Rapgef1","MmuEX0038771","chr2:29710156-29710308",0.690751605275753,1,22.119229081423,0
"Lmo7","MmuEX0026626","chr14:101885291-101885572",0.689092413171447,1,5.960867973684,0
"Emc1","MmuEX0008514","chr4:139364331-139364339",0.68827829806382,0.996666666666667,6.73528668841527,0
"Sec24c","MmuEX0041501","chr14:20685212-20685280",0.661679484632079,1,13.4869508719963,0
"Cers5","MmuEX0026165","chr15:99737547-99737653",0.65291065880469,1,12.2721202282559,0
"Msi2","MmuEX0029828","chr11:88347053-88347125",-0.652567667338988,1,8.32112282454888,0
"Pdlim7","MmuEX0034296","chr13:55506819-55507123",0.645783724904347,1,6.71932192250226,0
"Lrrfip1","MmuEX0027125","chr1:91108580-91108672",0.645775259046029,1,26.1866905904657,0
"Lrrfip1","MmuEX0027124","chr1:91091602-91091667",0.634447365779566,1,15.5935132811161,0
"Lrrfip1","MmuEX0027119","chr1:91079031-91079081",0.621764906661452,1,8.49586830649022,0
"Lrrfip1","MmuEX0027116","chr1:91093560-91093637",0.619588318961616,1,11.2735856313345,0
"Ktn1","MmuEX0025963","chr14:47726471-47726554",-0.618471491377652,1,5.45559599377117,0
"Svil","MmuEX0045856","chr18:5054018-5054098",0.610538963009433,0.960666666666667,3.7867709693498,0.01
"Ncam1","MmuEX0031045","chr9:49536990-49537037",0.602806420743203,0.996,7.33374382874001,0
"Rbfox2","MmuEX0039029","chr15:77094451-77094490",-0.598972607828919,1,13.1845895293056,0
"Rab28","MmuEX0038308","chr5:41626987-41627081",0.59421786956999,1,6.78746427320244,0
"Ldb3","MmuEX6040836","chr14:34572990-34573012",0.591258111580226,0.987333333333333,17.102304309019,0.01
"Trpm4","MmuEX0049161","chr7:45327721-45327895",-0.58913157847355,0.962,3.41868050957536,0
"Enah","MmuEX0016847","chr1:181911597-181911659",0.587827801338965,1,7.41293012266591,0
"Usp47","MmuEX0051049","chr7:112046927-112046986",0.583899305654668,0.994666666666667,5.01880209362379,0
"Map4","MmuEX0029912","chr9:110071026-110071139",-0.583812183777342,0.999333333333333,5.28325844709422,0
"Mfn2","MmuEX0028801","chr4:147902928-147902993",0.564163375851542,1,8.54460646789915,0
"Kctd17","MmuEX0025213","chr15:78437584-78437671",0.561701813171055,0.998666666666667,3.79958086544181,0
"Kctd17","MmuEX0025212","chr15:78437158-78437232",0.552336927137346,0.998666666666667,4.6761091280696,0
"Porcn","MmuEX1020556","chrX:8203026-8203043",0.541304311375577,0.976666666666667,4.14351313723987,0.05
"Capzb","MmuEX0009114","chr4:139288861-139288973",0.537336990016959,1,6.85426452080374,0
"Csde1","MmuEX0012851","chr3:103036575-103036721",0.535363492380806,1,16.9022026522614,0
"Phldb2","MmuEX0034879","chr16:45774163-45774345",0.531354768885417,0.999333333333333,6.14405956330705,0
"Slc4a7","MmuEX0043429","chr14:14793950-14794057",-0.528151914749735,0.978666666666667,2.89384660484005,0
"Abi1","MmuEX0003242","chr2:22963214-22963228",0.526882892671844,1,6.93351279388352,0
"Pip5k1c","MmuEX0035248","chr10:81317326-81317403",0.525570187659923,0.993333333333333,5.1688813115247,0
"Mia3","MmuEX1017214","chr1:183329586-183329657",0.52495720855142,0.999333333333333,4.57714494866685,0
"Rbfox2","MmuEX0039030","chr15:77091812-77091854",0.521431474471496,1,8.74029113943829,0
"Immt","MmuEX0024087","chr6:71852766-71852867",-0.518286701186611,1,10.8344803160038,0
"Lrrfip1","MmuEX0027121","chr1:91084946-91085005",0.508704861907673,1,7.17243684832613,0
"Zfp207","MmuEX0053090","chr11:80393084-80393176",0.497049814591293,1,9.36676346886094,0
"Slc44a1","MmuEX1024036","chr4:53565397-53565472",-0.494820253403267,1,5.3468697486343,0
"Rtn4","MmuEX0040715","chr11:29705535-29705591",0.494113728175551,1,9.6678389896809,0
"Lrrfip1","MmuEX0027126","chr1:91110355-91110447",0.492213599510178,1,15.9959547749779,0
"Sun1","MmuEX0045736","chr5:139229753-139229944",-0.484246570083472,1,5.64095765375381,0
"Scarb1","MmuEX0041173","chr5:125281105-125281233",-0.483679864575595,0.990666666666667,3.17225417858311,0.01
"Lrrfip1","MmuEX0027123","chr1:91088634-91088711",0.478280419601899,1,7.02646835873423,0
"H13","MmuEX0022264","chr2:152703995-152704194",0.469839933193086,1,9.53150677675231,0
"Ndrg4","MmuEX0031251","chr8:95712325-95712363",0.461173355969614,0.999333333333333,6.59705333043733,0
"Ddr1","MmuEX0014034","chr17:35686481-35686591",-0.452148973284491,1,3.85837482328501,0
"Bpnt1","MmuEX0008135","chr1:185349837-185349881",0.449831055907805,0.999333333333333,4.52194400632329,0
"Wnk1","MmuEX0052217","chr6:119952685-119952969",0.44033837431821,1,3.93739580429289,0
"Eya3","MmuEX0017687","chr4:132680843-132680893",0.434212098429691,0.999333333333333,4.49345828208861,0
"Ikbip","MmuEX0023859","chr10:91095853-91096472",-0.428281241699363,0.998,4.55307371336111,0
"Itga7","MmuEX0024626","chr10:128941850-128941941",0.425642158315471,1,7.41262202472763,0
"Cttn","MmuEX0013134","chr7:144452027-144452137",-0.420635832590703,1,8.00702960847374,0
"Pcnx","MmuEX0034029","chr12:81928245-81928374",0.41914477855815,0.968666666666667,2.66726701414687,0.02
"Itga7","MmuEX0024625","chr10:128941445-128941576",-0.415009885578879,1,8.34134903402802,0
"Tpd52l2","MmuEX0048581","chr2:181510504-181510530",0.411518371546757,1,12.1972274984325,0
"Stoml1","MmuEX0045503","chr9:58255534-58255813",-0.4041721314226,0.984666666666667,3.38257021199348,0
"Epb41l2","MmuEX0016997","chr10:25495445-25495591",-0.395683212497354,0.988,4.13487123448816,0
"Ptk2","MmuEX0037733","chr15:73211987-73211995",0.385319894567624,0.984666666666667,4.13854585674644,0
"Pkm","MmuEX0035418","chr9:59675029-59675195",0.384252049476117,1,12.7869482296836,0
"Trip10","MmuEX0048979","chr17:57256860-57257027",0.383539598700507,0.980666666666667,2.73948712156078,0.02
"Ubap2l","MmuEX0050122","chr3:90031311-90031370",-0.378880729261269,0.994,2.79302839073302,0
"Kansl3","MmuEX0001341","chr1:36347217-36347294",0.374867123892673,0.96,2.98957544605792,0
